url,status,title,titleLen,desc,descLen,canonical,robots,ogTitle,ogImage,h1Count,h1
https://www.rentatexhibit.com/knowledge/occupancy-limits,200,What are the occupancy limits at Exhibit On Superior?,53,Occupancy at Exhibit On Superior follows the Chicago Building Code standard: 2 persons per sleeping room plus 1 additional occupant per apartment. A studio…,156,https://www.rentatexhibit.com/knowledge/occupancy-limits,"index, follow, max-image-preview:large",yes,yes,1,What are the occupancy limits at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/documents-needed,200,What documents do I need to apply at Exhibit On Superior?,57,"To apply at Exhibit On Superior, have a state or federal government-issued photo ID ready. Renters insurance with minimum liability-to-landlord (LLI)…",150,https://www.rentatexhibit.com/knowledge/documents-needed,"index, follow, max-image-preview:large",yes,yes,1,What documents do I need to apply at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/renters-insurance-required,200,Is renters insurance required at Exhibit On Superior?,53,"Yes. Exhibit On Superior requires renters insurance with minimum liability-to-landlord (LLI) coverage of $300,000. Have proof of coverage in place per your…",156,https://www.rentatexhibit.com/knowledge/renters-insurance-required,"index, follow, max-image-preview:large",yes,yes,1,Is renters insurance required at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/schedule-a-tour,200,How do I schedule a tour of Exhibit On Superior?,48,"To schedule a tour of Exhibit On Superior, use the tour request form on the Schedule a Tour page with your preferred move-in date and floor plan — you can…",155,https://www.rentatexhibit.com/knowledge/schedule-a-tour,"index, follow, max-image-preview:large",yes,yes,1,How do I schedule a tour of Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/virtual-tours,200,Does Exhibit On Superior offer virtual tours?,45,"Yes. Exhibit On Superior offers virtual tours through the Virtual Tour page, which includes video and Matterport tour embeds of apartment homes and amenity…",156,https://www.rentatexhibit.com/knowledge/virtual-tours,"index, follow, max-image-preview:large",yes,yes,1,Does Exhibit On Superior offer virtual tours?
https://www.rentatexhibit.com/knowledge/how-is-electricity-billed,200,How is electricity billed at Exhibit On Superior?,49,"At Exhibit On Superior, electricity is billed to the resident directly by ComEd, separate from rent. Water, sewer, trash, heat, air conditioning, and…",150,https://www.rentatexhibit.com/knowledge/how-is-electricity-billed,"index, follow, max-image-preview:large",yes,yes,1,How is electricity billed at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/what-utility-fee-covers,200,What does the Utility &amp; Service fee cover? | Exhibit On Superior,68,"The monthly Utility &amp; Service Amenity fee at Exhibit On Superior covers water, sewer, trash, heat, air conditioning, and natural gas for cooking and the…",157,https://www.rentatexhibit.com/knowledge/what-utility-fee-covers,"index, follow, max-image-preview:large",yes,yes,1,What does the Utility &amp; Service fee cover?
https://www.rentatexhibit.com/knowledge/utility-fee-by-floor-plan,200,How much is the utility fee by floor plan? | Exhibit On Superior,64,"The monthly Utility &amp; Service Amenity fee at Exhibit On Superior is $95 for studios and junior convertibles, $105 for convertibles, $115 for one-bedrooms,…",159,https://www.rentatexhibit.com/knowledge/utility-fee-by-floor-plan,"index, follow, max-image-preview:large",yes,yes,1,How much is the utility fee by floor plan?
https://www.rentatexhibit.com/knowledge/what-neighborhood,200,What neighborhood is Exhibit On Superior in?,44,"Exhibit On Superior is in River North, at 165 W Superior St, Chicago, IL 60654. River North is a downtown Chicago neighborhood known for galleries, dining,…",156,https://www.rentatexhibit.com/knowledge/what-neighborhood,"index, follow, max-image-preview:large",yes,yes,1,What neighborhood is Exhibit On Superior in?
https://www.rentatexhibit.com/knowledge/neighborhood-groceries,200,What grocery stores are near Exhibit On Superior?,49,"Groceries near Exhibit On Superior include Whole Foods Market at 3 W Chicago Ave (about 0.3 miles), Jewel-Osco at 550 N State St (about 0.3 miles), Trader…",155,https://www.rentatexhibit.com/knowledge/neighborhood-groceries,"index, follow, max-image-preview:large",yes,yes,1,What grocery stores are near Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/neighborhood-dog-parks,200,Are there dog parks near Exhibit On Superior?,45,"Yes. Ohio Place Dog Park at 360 W Ohio St is about 0.3 miles from Exhibit On Superior, and Larrabee Dog Park at 652 N Larrabee St is about 0.5 miles away.…",155,https://www.rentatexhibit.com/knowledge/neighborhood-dog-parks,"index, follow, max-image-preview:large",yes,yes,1,Are there dog parks near Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/neighborhood-gyms,200,What gyms are near Exhibit On Superior?,39,"Exhibit On Superior has an on-site fitness center with two private training rooms, plus in-building fitness retail including CycleBar and Club Pilates.…",152,https://www.rentatexhibit.com/knowledge/neighborhood-gyms,"index, follow, max-image-preview:large",yes,yes,1,What gyms are near Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/neighborhood-parks,200,What parks are near Exhibit On Superior?,40,Parks near Exhibit On Superior include Washington Square Park at 901 N Clark St (about 0.3 miles) and A. Montgomery Ward Park at 630 N Kingsbury St (about…,155,https://www.rentatexhibit.com/knowledge/neighborhood-parks,"index, follow, max-image-preview:large",yes,yes,1,What parks are near Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/whats-near-superior-and-wells,200,What is near Superior and Wells in River North? | Exhibit On Superior,69,"Exhibit On Superior sits near Superior and Wells in River North’s gallery district, surrounded by art galleries, cafes, restaurants, and shops. The CTA…",152,https://www.rentatexhibit.com/knowledge/whats-near-superior-and-wells,"index, follow, max-image-preview:large",yes,yes,1,What is near Superior and Wells in River North?
https://www.rentatexhibit.com/knowledge/neighborhood-dining,200,What dining and nightlife are near Exhibit On Superior?,55,"Exhibit On Superior is in River North, known for its gallery district, chef-driven restaurants, rooftop cocktails, speakeasies, and live-music venues.…",151,https://www.rentatexhibit.com/knowledge/neighborhood-dining,"index, follow, max-image-preview:large",yes,yes,1,What dining and nightlife are near Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/how-many-apartments,200,How many apartments does Exhibit On Superior have?,50,"Exhibit On Superior has 298 apartments across a 34-story tower at 165 W Superior St in River North. Homes range from studios to three-bedrooms, on floors 2…",156,https://www.rentatexhibit.com/knowledge/how-many-apartments,"index, follow, max-image-preview:large",yes,yes,1,How many apartments does Exhibit On Superior have?
https://www.rentatexhibit.com/knowledge/front-desk-hours,200,Is there a 24-hour front desk at Exhibit On Superior?,53,"Yes. The front desk at Exhibit On Superior is staffed 24 hours a day. Indoor amenities are also open 24/7, while outdoor amenities close during quiet hours,…",157,https://www.rentatexhibit.com/knowledge/front-desk-hours,"index, follow, max-image-preview:large",yes,yes,1,Is there a 24-hour front desk at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/who-manages-exhibit,200,How do I contact the management team at Exhibit On Superior?,60,"Exhibit On Superior is professionally managed by an on-site team. Contact the leasing office at exhibit@highlandptrs.com or 312-450-0635, or visit 165 W…",153,https://www.rentatexhibit.com/knowledge/who-manages-exhibit,"index, follow, max-image-preview:large",yes,yes,1,How do I contact the management team at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/leasing-office-hours,200,What are the leasing office hours at Exhibit On Superior?,57,"The leasing office at Exhibit On Superior is open Monday through Friday 9am–6pm and Saturday 10am–5pm; it is closed on Sunday. You can tour, apply, or ask…",155,https://www.rentatexhibit.com/knowledge/leasing-office-hours,"index, follow, max-image-preview:large",yes,yes,1,What are the leasing office hours at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/building-address,200,What is the address of Exhibit On Superior?,43,"Exhibit On Superior is located at 165 W Superior St, Chicago, IL 60654, in the River North neighborhood. You can reach the leasing team at…",139,https://www.rentatexhibit.com/knowledge/building-address,"index, follow, max-image-preview:large",yes,yes,1,What is the address of Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/resident-portal,200,How do Exhibit On Superior residents pay rent and get repairs?,62,"Residents at Exhibit On Superior pay rent, submit maintenance requests, and view community updates through the online resident portal, accessed from the…",153,https://www.rentatexhibit.com/knowledge/resident-portal,"index, follow, max-image-preview:large",yes,yes,1,How do Exhibit On Superior residents pay rent and get repairs?
https://www.rentatexhibit.com/knowledge/reviews-sources,200,Where can I read reviews of Exhibit On Superior?,48,"Reviews of Exhibit On Superior come from current, verifiable sources such as the Google Business Profile, linked from the Reviews page. For questions the…",154,https://www.rentatexhibit.com/knowledge/reviews-sources,"index, follow, max-image-preview:large",yes,yes,1,Where can I read reviews of Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/accessibility-contact,200,Who do I contact about accessibility at Exhibit On Superior?,60,"For accessibility questions at Exhibit On Superior — including ADA-designated apartments, accessible unit features, or reasonable accommodation requests —…",155,https://www.rentatexhibit.com/knowledge/accessibility-contact,"index, follow, max-image-preview:large",yes,yes,1,Who do I contact about accessibility at Exhibit On Superior?
https://www.rentatexhibit.com/knowledge/smoking-policy,200,Is Exhibit On Superior a smoke-free building?,45,"Yes. Exhibit On Superior is a completely smoke-free property. The policy covers all residential units, indoor and outdoor amenity spaces, and common areas…",155,https://www.rentatexhibit.com/knowledge/smoking-policy,"index, follow, max-image-preview:large",yes,yes,1,Is Exhibit On Superior a smoke-free building?
https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-821-sf,200,"2 Bed / 1 Bath Floor Plan, 821 Sq Ft | Exhibit On Superior",58,"2 Bed / 1 Bath floor plan at Exhibit On Superior: 821 sq ft on floor 2, with private balcony. River North, Chicago.",115,https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-821-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 1 Bath — 821 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-619-sf,200,"1 Bed / 1 Bath Floor Plan, 619 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 619 sq ft on floor 2, with private balcony. River North, Chicago.",115,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-619-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 619 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-630-sf,200,"1 Bed / 1 Bath Floor Plan, 630 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 630 sq ft on floor 2, with private balcony. River North, Chicago.",115,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-630-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 630 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1003-sf,200,"2 Bed / 2 Bath Floor Plan, 1,003 Sq Ft | Exhibit On Superior",60,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 1,003 sq ft on floor 2, with private balcony. River North, Chicago.",117,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1003-sf,"index, follow, max-image-preview:large",yes,yes,1,"2 Bed / 2 Bath — 1,003 Sq Ft"
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-929-sf,200,"2 Bed / 2 Bath Floor Plan, 929 Sq Ft | Exhibit On Superior",58,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 929 sq ft on floor 2, with private balcony. River North, Chicago.",115,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-929-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 2 Bath — 929 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-935-sf,200,"2 Bed / 2 Bath Floor Plan, 935 Sq Ft | Exhibit On Superior",58,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 935 sq ft on floor 2, with private balcony. River North, Chicago.",115,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-935-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 2 Bath — 935 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1135-sf,200,"2 Bed / 2 Bath Floor Plan, 1,135 Sq Ft | Exhibit On Superior",60,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 1,135 sq ft on floor 3, with private balcony. River North, Chicago.",117,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1135-sf,"index, follow, max-image-preview:large",yes,yes,1,"2 Bed / 2 Bath — 1,135 Sq Ft"
https://www.rentatexhibit.com/floor-plans/studio-448-sf,200,"Studio Floor Plan, 448 Sq Ft | Exhibit On Superior",50,"Studio floor plan at Exhibit On Superior: 448 sq ft on floor 3, with private balcony. River North, Chicago.",107,https://www.rentatexhibit.com/floor-plans/studio-448-sf,"index, follow, max-image-preview:large",yes,yes,1,Studio — 448 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-656-sf,200,"1 Bed / 1 Bath Floor Plan, 656 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 656 sq ft on floors 3–4M, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-656-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 656 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1079-sf,200,"2 Bed / 2 Bath Floor Plan, 1,079 Sq Ft | Exhibit On Superior",60,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 1,079 sq ft on floor 3, with private balcony. River North, Chicago.",117,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1079-sf,"index, follow, max-image-preview:large",yes,yes,1,"2 Bed / 2 Bath — 1,079 Sq Ft"
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-768-sf,200,"1 Bed / 1 Bath Floor Plan, 768 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 768 sq ft on floors 4–4M, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-768-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 768 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-628-sf,200,"1 Bed / 1 Bath Floor Plan, 628 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 628 sq ft on floors 4–4M, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-628-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 628 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1026-sf,200,"2 Bed / 2 Bath Floor Plan, 1,026 Sq Ft | Exhibit On Superior",60,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 1,026 sq ft on floor 4, with private balcony. River North, Chicago.",117,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1026-sf,"index, follow, max-image-preview:large",yes,yes,1,"2 Bed / 2 Bath — 1,026 Sq Ft"
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1052-sf,200,"2 Bed / 2 Bath Floor Plan, 1,052 Sq Ft | Exhibit On Superior",60,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 1,052 sq ft on floor 4M, with private balcony. River North, Chicago.",118,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-1052-sf,"index, follow, max-image-preview:large",yes,yes,1,"2 Bed / 2 Bath — 1,052 Sq Ft"
https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-899-sf,200,"2 Bed / 2 Bath Floor Plan, 899 Sq Ft | Exhibit On Superior",58,"2 Bed / 2 Bath floor plan at Exhibit On Superior: 899 sq ft on floors 6–29, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/two-bedroom-two-bath-899-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 2 Bath — 899 Sq Ft
https://www.rentatexhibit.com/floor-plans/convertible-554-sf,200,"Convertible Floor Plan, 554 Sq Ft | Exhibit On Superior",55,"Convertible floor plan at Exhibit On Superior: 554 sq ft on floors 6–29. River North, Chicago.",94,https://www.rentatexhibit.com/floor-plans/convertible-554-sf,"index, follow, max-image-preview:large",yes,yes,1,Convertible — 554 Sq Ft
https://www.rentatexhibit.com/floor-plans/studio-484-sf,200,"Studio Floor Plan, 484 Sq Ft | Exhibit On Superior",50,"Studio floor plan at Exhibit On Superior: 484 sq ft on floors 6–29. River North, Chicago.",89,https://www.rentatexhibit.com/floor-plans/studio-484-sf,"index, follow, max-image-preview:large",yes,yes,1,Studio — 484 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-den-two-bath-983-sf,200,"2 Bed + Den / 2 Bath Floor Plan, 983 Sq Ft | Exhibit On Superior",64,"2 Bed + Den / 2 Bath floor plan at Exhibit On Superior: 983 sq ft on floors 6–29, with private balcony. River North, Chicago.",125,https://www.rentatexhibit.com/floor-plans/two-bedroom-den-two-bath-983-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed + Den / 2 Bath — 983 Sq Ft
https://www.rentatexhibit.com/floor-plans/jr-convertible-450-sf,200,"Jr. Convertible Floor Plan, 450 Sq Ft | Exhibit On Superior",59,"Jr. Convertible floor plan at Exhibit On Superior: 450 sq ft on floors 6–29, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/jr-convertible-450-sf,"index, follow, max-image-preview:large",yes,yes,1,Jr. Convertible — 450 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-769-776-sf,200,"2 Bed / 1 Bath Floor Plan, 769–776 Sq Ft | Exhibit On Superior",62,"2 Bed / 1 Bath floor plan at Exhibit On Superior: 769–776 sq ft on floors 6–29, with private balcony. River North, Chicago.",123,https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-769-776-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 1 Bath — 769–776 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-665-sf,200,"1 Bed / 1 Bath Floor Plan, 665 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 665 sq ft on floors 6–16, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-665-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 665 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-645-sf,200,"1 Bed / 1 Bath Floor Plan, 645 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 645 sq ft on floors 6–29, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-645-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 645 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-779-sf-floors-6-29,200,"2 Bed / 1 Bath, 779 Sq Ft, Floors 6–29 | Exhibit On Superior",60,"2 Bed / 1 Bath floor plan at Exhibit On Superior: 779 sq ft on floors 6–29, with private balcony. River North, Chicago.",119,https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-779-sf-floors-6-29,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 1 Bath — 779 Sq Ft (Floors 6–29)
https://www.rentatexhibit.com/floor-plans/jr-convertible-478-sf-floors-6-29,200,"Jr. Convertible, 478 Sq Ft, Floors 6–29 | Exhibit On Superior",61,"Jr. Convertible floor plan at Exhibit On Superior: 478 sq ft on floors 6–29, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/jr-convertible-478-sf-floors-6-29,"index, follow, max-image-preview:large",yes,yes,1,Jr. Convertible — 478 Sq Ft (Floors 6–29)
https://www.rentatexhibit.com/floor-plans/three-bedroom-three-bath-1455-sf,200,"3 Bed / 3 Bath Floor Plan, 1,455 Sq Ft | Exhibit On Superior",60,"3 Bed / 3 Bath floor plan at Exhibit On Superior: 1,455 sq ft on floors 30–34, with private balcony. River North, Chicago.",122,https://www.rentatexhibit.com/floor-plans/three-bedroom-three-bath-1455-sf,"index, follow, max-image-preview:large",yes,yes,1,"3 Bed / 3 Bath — 1,455 Sq Ft"
https://www.rentatexhibit.com/floor-plans/three-bedroom-three-bath-1528-sf,200,"3 Bed / 3 Bath Floor Plan, 1,528 Sq Ft | Exhibit On Superior",60,"3 Bed / 3 Bath floor plan at Exhibit On Superior: 1,528 sq ft on floors 30–34, with private balcony. River North, Chicago.",122,https://www.rentatexhibit.com/floor-plans/three-bedroom-three-bath-1528-sf,"index, follow, max-image-preview:large",yes,yes,1,"3 Bed / 3 Bath — 1,528 Sq Ft"
https://www.rentatexhibit.com/floor-plans/jr-convertible-456-sf,200,"Jr. Convertible Floor Plan, 456 Sq Ft | Exhibit On Superior",59,"Jr. Convertible floor plan at Exhibit On Superior: 456 sq ft on floors 30–34, with private balcony. River North, Chicago.",121,https://www.rentatexhibit.com/floor-plans/jr-convertible-456-sf,"index, follow, max-image-preview:large",yes,yes,1,Jr. Convertible — 456 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-767-sf,200,"2 Bed / 1 Bath Floor Plan, 767 Sq Ft | Exhibit On Superior",58,"2 Bed / 1 Bath floor plan at Exhibit On Superior: 767 sq ft on floors 30–34, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-767-sf,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 1 Bath — 767 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-669-sf-floors-30-34,200,"1 Bed / 1 Bath, 669 Sq Ft, Floors 30–34 | Exhibit On Superior",61,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 669 sq ft on floors 30–34, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-669-sf-floors-30-34,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 669 Sq Ft (Floors 30–34)
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-651-sf,200,"1 Bed / 1 Bath Floor Plan, 651 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 651 sq ft on floors 30–34, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-651-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 651 Sq Ft
https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-779-sf-floors-30-34,200,"2 Bed / 1 Bath, 779 Sq Ft, Floors 30–34 | Exhibit On Superior",61,"2 Bed / 1 Bath floor plan at Exhibit On Superior: 779 sq ft on floors 30–34, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/two-bedroom-one-bath-779-sf-floors-30-34,"index, follow, max-image-preview:large",yes,yes,1,2 Bed / 1 Bath — 779 Sq Ft (Floors 30–34)
https://www.rentatexhibit.com/floor-plans/jr-convertible-478-sf-floors-30-34,200,"Jr. Convertible, 478 Sq Ft, Floors 30–34 | Exhibit On Superior",62,"Jr. Convertible floor plan at Exhibit On Superior: 478 sq ft on floors 30–34, with private balcony. River North, Chicago.",121,https://www.rentatexhibit.com/floor-plans/jr-convertible-478-sf-floors-30-34,"index, follow, max-image-preview:large",yes,yes,1,Jr. Convertible — 478 Sq Ft (Floors 30–34)
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-672-sf,200,"1 Bed / 1 Bath Floor Plan, 672 Sq Ft | Exhibit On Superior",58,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 672 sq ft on floors 22–29, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-672-sf,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 672 Sq Ft
https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-669-sf-floors-17-21,200,"1 Bed / 1 Bath, 669 Sq Ft, Floors 17–21 | Exhibit On Superior",61,"1 Bed / 1 Bath floor plan at Exhibit On Superior: 669 sq ft on floors 17–21, with private balcony. River North, Chicago.",120,https://www.rentatexhibit.com/floor-plans/one-bedroom-one-bath-669-sf-floors-17-21,"index, follow, max-image-preview:large",yes,yes,1,1 Bed / 1 Bath — 669 Sq Ft (Floors 17–21)
